area,perimeter,angle_of_inclination,texture,intensity,Cluster_Pred
1.856986499503635,2.269981158165935,-0.3762326074501505,0.6279311339663212,0.0,3
0.28291995013711124,0.1933140375657674,-0.4811345227233905,0.8632960312933246,0.0,0
-0.4161012029248589,0.026897405565412993,2.0952910275694236,-0.42259758591667484,0.0,2
1.709441643530987,1.3883270865044826,-0.27583124513779167,1.2587412223461658,0.0,4
-0.4170673391005985,0.026897405565412993,2.0952910275694236,-0.42485614690219614,0.0,2
-0.9581756972293721,-1.1273966802242794,-0.49493716119195824,-1.4652059310237298,0.0,1
1.1031839832829382,0.6447634116092821,-0.5875633379049056,1.5103377858252827,0.0,4
0.2870728936984993,0.17561014054445312,-0.4797679429793012,0.9049953141215491,0.0,0
-0.4693973119626723,-0.012051167881478466,2.0673697814739542,-0.5092628871817564,0.0,2
0.9392724920944034,1.3245930572277511,-0.37719407074300726,0.45856520885217134,0.0,4
